database	gs_name	gs_description	size	ES	mean_rank_metric	median_rank_metric	rank_shift_z	p_up	p_down	pvalue	padj	direction	leadingEdge	term_upper	biology_axis	term_caution_reason	has_term_caution	reporting_tier
GO_BP	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	Splicing of RNA via a series of two transesterification reactions. [GOC:krc]	342	-0.3300913208747691	-0.2261470748760231	-0.2458002173009655	-0.2620074502880373	0.9999990630120464	9.370142367394576e-07	9.370142367394576e-07	0.00010492477197622504	down_in_late	RBM11,BUD13,MAGOHB,SNRPF,PRPF39,RBM25,WTAP,CELF5,PSME3IP1,DNAJC17,SRSF12,CACTIN,DDX20,RNU5F-1,AQR,SLC39A5,SF3B6,RNU5D-1,LSM1,SNRNP35,RBM15B,HNRNPC,QKI,SNRPGP15,GPKOW,TSSC4,RBM23,CELF4,WDR83,ARMC7,CCNL1,PRMT5,CASC3,RBM24,LSM3,SON,DDX1,ZBTB7A,RBM6,RNU1-4,CENATAC,ISY1,HNRNPUL1,SNRPD1,TFIP11,SNRPE,LSM7,NSRP1,RBM17,RNU5B-1,U2AF1,RNU5A-1,RNU4-1,CELF6,SFSWAP,ZCCHC8,CRNKL1,DYRK1A,ZRSR2,SRSF5,PRPF31,TXNL4B,UPF1,HSPA8,CTNNBL1,RNVU1-8,DDX23,KHDRBS3,USP4,DHX38,PRKRIP1,METTL3,RBM5,CDK13,RNF113A,MTREX,RBMXL2,HNRNPA3,KHSRP,CELF3,RNPS1,ESRP2,HNRNPH3,CDK11A,ZMAT5,KHDC4,KIN,HNRNPA2B1,PRPF40A,PPIL4,RNF113B,FMR1,DHX40,FRG1,LSM6,RBPMS2,RALY,CD2BP2,NOVA1,SNRPB,RBM8A,EFTUD2,SRRM2,SNW1,PRPF3,UPF3B,SRSF2,SNRPD2,PPIL1,HNRNPH1,CELF1,PPIL3,ZC3H14,DDX46,GEMIN6,HNRNPL,GEMIN4,PLRG1,REST,DDX42,NOL3,SMNDC1,PAXBP1,YTHDC1,SNRPN,H1-2,SNRPA,SFPQ,HNRNPA1L3,RNVU1-3,RBM22,RBM48,CWC22,AAR2,RBM42,SCNM1,FAM32A,CWC27,SAP30BP,PPWD1,SF3A2,GEMIN8,DDX39B,SMN2,PRDX6,CDC5L,BUD31,NOVA2,U2AF1L4,DDX41,WDR70,PRPF19,DHX16,RBM10,SRSF7,U2AF2,SF3A1,PTBP1,SNIP1,PRMT7,NUP98,RNVU1-15,PUF60,SF3B3,RBM7,DHX9,SRPK2,GEMIN7,ACIN1,HNRNPU,SRPK1,RNVU1-7,LUC7L,RNVU1-1,RBFOX3,TAF12-DT,RSRP1,EIF4A3,YJU2,SNRNP200,SNRPB2,FRA10AC1,RNPC3,RBM39,SRSF3,TGS1,PRPF8,ZMAT2,DCPS,TXNL4A,ZNF830,RBM41,THUMPD2,C1QBP,JMJD6,SNRNP70,RBMX2,USP39,SNRPA1,SNRNP48,SRRM4,HTATSF1,PRPF18,ZCRB1,PPIE,LUC7L2,MFAP1,LUC7L3,SF1,NCBP1,PRPF40B,PNN,CWF19L2,HNRNPUL2,PQBP1,SRSF9,SF3B2,NCL,CDK11B,RBM4B,RBM20,DHX15,SCAF11,SF3B5,CCNL2,NPM1,DAZAP1,CIR1,GPATCH1,RBM14	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	other	.	False	interpretable_FDR025
REACTOME	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	Processing of DNA double-strand break ends	95	-0.3992264693064661	-0.3583424872119848	-0.423213130785009	-0.4082333206872436	0.9999945729694564	5.4272998178113705e-06	5.4272998178113705e-06	0.00010510763510892537	down_in_late	RNF8,BRCA1,H2BC26,H3-4,TOP3A,H2BC4,H2AX,PIAS4,TP53BP1,ATR,H2BC14,EXO1,RAD9A,H4C12,RNF4,CDK2,UBE2V2,H2BC13,RNF168,CCNA2,NBN,HERC2,RPA2,RPA1,BRIP1,KAT5,CHEK1,DNA2,BABAM1,RFC3,SIRT6,UBE2I,H4C16,RPA3,H2BC8,H2BC17,MDC1,H4C3,H2BC6,TIPIN,H4C14,H4C8,H4C9,H2BC11,CLSPN,MRE11,UIMC1,NSD2,H4C15,H4C13,H2BC9	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	cell_cycle_DNA_repair	.	False	interpretable_FDR025
GO_BP	GOBP_MYELOID_CELL_DIFFERENTIATION	The process in which a relatively unspecialized myeloid precursor cell acquires the specialized features of any cell of the myeloid leukocyte, megakaryocyte, thrombocyte, or erythrocyte lineages. [GOC:add, ISBN:0781735149]	446	-0.2908887506930487	-0.191779280143052	-0.2321185076025955	-0.2239920561852657	0.99999903514757	9.6487606585669e-07	9.6487606585669e-07	0.00010569588034460568	down_in_late	HBB,VEGFA,DLK1,CSF3R,PIAS3,RAB7B,PRXL2A,HEATR3,ALAS2,BATF3,TLR2,SCIN,TESC,OSCAR,HMGB3,TNFRSF11B,GPR55,MMP9,SOCS1,IL1RL1,THRA,GP5,ZNF385A,IL34,MYD88,CDKN2B,IL23A,ACTN1,SELENOW,CCN4,GUSB,L3MBTL1,UBASH3B,ADGRF5,THPO,IL1RAP,HIF1A,GATA1,RIPK1,CSF1R,CDIN1,PITHD1,TFE3,ERCC2,IL1B,CDKN1C,FASN,TNF,FLVCR1,PLA2G3,ETV2,PARP1,SH3PXD2A,JUNB,QKI,CEBPA,LRRC17,FLNA,SRC,TSPAN2,HSPA1B,SLC11A2,MFAP2,CLEC1B,ITGB6,PAF1,DHRS2,ZBTB7A,CD81,KLF1,PSEN1,GPR68,SIGLEC15,HMGB2,FBN1,NCOA6,LTBR,MAF,ID2,ITPKB,TET2,ZFPM1,MED1,PTPRJ,PTK2B,IRF4,BCL6,KLF2,ANXA2,JAGN1,SPI1,H4C12,SRF,TFRC,FARP2,PRKDC,EPO,INHA,RNF41,TMEM14C,KLF13,CLDN18,CCSER1,LDB1,KCNQ1,CLPB,LTF,NAGLU,MTOR,IL11RA,SPIB,CASP3,FOXO3,EIF6,FCER1G,CD109,MAFB,SH2B3,MIR145,FAXDC2,EIF2AK1,GBA1,PDE2A,IRF7,CSF3,NF1,MYH9,DLL1,TMEM64,PAFAH1B1,ABCB10,TRAF6,ACVR2A,ITGB8,NFKBIA,CDK5RAP3,CALCR,DYRK3,IFI16,VPS33A,EPHA2,C1QC,NFE2L1,F2RL1,HDAC6,IL31RA,ZFP36L1,CLEC5A,BATF,GLO1,ADAR,ACVR1B,ATP6AP1,ZFP36,GATA2,BLVRB,DMTN,EP300,RAC1,GAB2,RHEX,PPARG,CSF1,IGSF23,HIPK2,ARID4A,RASGRP4,ERFE,HOXA5,BMP4,SKIC8,IL5,PRDM16,P2RX5,SMIM1,SRP54,MB,KAT7,SP3,NRROS,FSTL3,MIR125B1,TYROBP,LEO1,VPS13A,KLF10,LGALS9,GPR137B,FAM3C,YPEL4,CCR1,TCIRG1,MT1G,SLC9B2,MFSD8,G6PD,FAM20C,H4C16,RPTOR,TGFB1,LILRB3,FECH,MAPK14,TOB2,POU4F1,IL33,HSCB,FOSL2,TREM2,TNFSF11,TAL1,CD4,TIRAP,RARG,ACIN1,DCSTAMP,SMAD5,SENP1,NBEAL2,INHBA,PPARGC1B,PTPN11,HNRNPU,H4C3,HOXA9,CEBPB,SFXN1,NCKAP1L,EPAS1,HSPA1A,CDC42,EFNA2,CIB1,BATF2,SLC25A5,PIK3CD,ATP5IF1,LEF1,HOXB7,ZBTB46,SLC25A38,H4C14,WDR1,ISG15,PKNOX1,RXRA,MEIS2,H4C8,PTPN2,ZBTB16,CCL3,H4C9,TSPO2,CTNNBIP1,JMJD6,MFHAS1,GAB3,RELB,UCP2,HSF1,ABI1,TIFAB,GP1BA,H4C15,SNX10,SLC1A5,MEF2C,TRIB1,TPM4,H4C13,KAT8,MEIS1,IL1R2,MPL,RARA,PIR,CUL4A,TF,CASP8,STAT5A,PRKX,AP3B1,CITED2,LOX,TNFAIP6,LYAR,HSPA9,H4C11,CNOT4,IL20RB,GPC3,CCDC39,CTNNB1,GPR171,CBFA2T3,EVI2B,NKX2-3,IREB2,JAK2,TMEM178A,KMT2E,MAPK11,MITF,NEDD9,NPM1,CDC73,CBFB,CD101,PRMT1,SNRK,ARNT,CFLAR,FOS,NKAP,GPR137,FADD,INPP5D,IL20RA,LILRB1,TCTA	GOBP_MYELOID_CELL_DIFFERENTIATION	other	.	False	interpretable_FDR025
GO_BP	GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell capable of activating, perpetuating, or inhibiting an immune response. [GOC:add, ISBN:0781735149, PMID:15771571]	374	-0.348413555022655	-0.2377872970899116	-0.1979827325309455	-0.2748830985029714	0.9999988679638088	1.132066316551004e-06	1.132066316551004e-06	0.00012137196104469168	down_in_late	CACNB4,IGHG4,IGHG2,IGKC,RAB7B,CACNB3,TLR2,PRKD2,CD14,GCSAM,LILRA4,HRAS,PRKCD,NECTIN2,MYD88,LILRB2,IGHG1,IGLC3,IGHG3,TNFRSF21,FCAR,BTNL8,TRIL,COLEC11,NR1D1,LIMK1,BTN1A1,ICOSLG,LAT,EIF2B1,LILRA2,ZNRF1,WNK1,DUSP22,PRKCE,LILRA1,EIF2B2,FCN3,GP6,CD36,IRAK4,HCK,CD160,FCGR2B,SRC,FCGR2A,RIPK2,CMTM3,TICAM1,PLPP4,S100A14,CD300A,PTPN22,FCGR3B,TICAM2,TBK1,CD81,PRKCH,GPLD1,LILRA5,MASP2,PSEN1,FCGR2C,VAV3,VAV2,BAX,FFAR2,LILRB5,PIK3CA,MAPK10,DUSP3,CD33,RABGEF1,PTPRJ,BCAR1,LETMD1,IFI35,MAPK9,TRDC,PIGR,PRKCQ,THY1,FGR,EIF2B3,CLEC4D,FPR2,CHUK,NCK1,LGALS3,IRAK2,TLR1,CREBBP,LTF,NAGLU,TNIP3,BPIFB1,CLEC2A,NMI,GPS2,FCGR1A,FOXP3,EZR,BLNK,DAB2IP,FCER1G,C5AR1,OAS1,CYBA,PLCL2,MIR149,PRNP,DGKZ,C1QTNF4,FCHO1,BTNL10P,MIR200B,TRAF6,LBP,NOS2,THEMIS2,NFKBIA,BTK,LAIR1,BTRC,GPR33,NR4A3,FCER1A,F2RL1,PLD2,TAX1BP1,LAX1,SLA2,TMEM126A,CD24,IGHD,AKT1,PVRIG,KLRC1,EP300,NINJ1,FCN1,TLR6,MAP2K7,TNFAIP3,CBL,APPL2,ITGAM,PTK2,PLCG1,EIF2B4,EIF2B5,TLR5,SQSTM1,PDE4D,CLEC7A,IRAK1,IKBKB,CLEC6A,IKBKG,TYROBP,SHB,NR1H3,LGALS9,ADA,RELA,MNDA,CD79A,KLRC2,PDCD1,LILRB3,KCNN4,RC3H1,MASP1,PHPT1,PLEKHA1,PAK3,CD276,LILRA6,PDE4B,MICB,FOSL2,NFAM1,TREM2,SOS1,TRGC1,CD4,TIRAP,ZNF683,BRAF,PTPN11,BANK1,NCKAP1L,FPR1,LCK,STAP1,VAV1,IRF3,VTCN1,ZAP70,PIK3CD,STK11,CD86,PTPN2,PRKCB,CR1,FCER2,FPR3,MFHAS1,CD40,ZC3H12A,HLA-G,LPXN,IGHA2,TNIP2,LIME1,DENND1B,MEF2C,CD247,LCP2,BTLA,MYO1G,MAP3K7,LY96,CD79B,MAP3K1,CD5,RFTN1,IGHA1,GRB2,RAP1A,ECSIT,NFKB1,C5AR2,C3,FCGR1BP,C3AR1,PAK2,ITPRIPL1,STOML2,RBCK1,CBLB,MAP2K4,PELI1,TEC,IGHM,MALT1,TRBC1,BTN2A2	GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	immune_antigen_T_NK	.	False	interpretable_FDR025
REACTOME	REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	Signaling by TGFB family members	153	-0.3893263648867111	-0.3064168959455027	-0.267521086395005	-0.3507966468665346	0.999993532721588	6.467529033236478e-06	6.467529033236478e-06	0.00012141707838395949	down_in_late	MYCN,E2F5,ITGB3,PPP1R15A,CDKN2B,MIR27B,BMP10,FST,PARP1,JUNB,TNRC6A,SMAD1,LTBP1,MMP14,ITGB6,BMPR1A,PSEN1,ITGAV,ARRB2,FBN1,MIR23B,TCF3,COL1A2,INHA,TCF4,SMAD7,TGFB3,SMURF1,XPO1,USP9X,ZFYVE16,STUB1,SNW1,ACVR2A,ITGB8,NOG,CCNT2,MOV10,CGN,ACVR1B,PARD3,LTBP2,EP300,KLF16,CBL,TIMP2,APH1B,ATP1B4,FSTL1,UBE2D3,CDK8,AMH,SMAD6,ARHGEF18,SP1,LTBP4,ACVRL1,HELLS,GREM2,FSTL3,NCSTN,SMURF2,AGO4,PMEPA1,ITGA8,HDAC1,ITGB1,FKBP1A,TGFB1,UBE2D1,RHOA,SMAD5,MEN1,INHBA,NCOR2,ITGB5,TGIF1,NCOR1,TGFB2,RXRA,GIPC1,PPM1A,PSEN2,AGO2,TFDP2,NEDD8,CCNC,RBL1,RARA,SMAD2,ZFYVE9,ACVR1C,UCHL5,PPP1CC,SKI,APH1A,RNF111,MTMR4,UBB,TGFBR1,TGIF2,AGO1,TNRC6C,SMAD9,BMP2	REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	development_Notch_TGF_WNT	.	False	interpretable_FDR025
REACTOME	REACTOME_SIGNALING_BY_WNT	Signaling by WNT	306	-0.2933128467861559	-0.2040466548958231	-0.2149992411056024	-0.2375614192897767	0.9999933763055858	6.623875298509871e-06	6.623875298509871e-06	0.00012171822402256135	down_in_late	WNT5A,PSMD11,WNT8B,CUL1,FZD8,PSMC4,DAAM1,PSMD8,WNT2,SFRP2,VANGL2,RNF146,AP2A1,PDE6A,KREMEN1,SKP1,H2BC26,H3-4,WNT7B,SOX17,TLE5,WNT6,ROR1,H2BC4,TNRC6A,PSMA1,AP2S1,WLS,PRKG1,H2AX,PPP2CB,GNGT1,PYGO2,WNT11,LGR4,AXIN1,H3C7,H2AC19,SNX3,WNT4,CHD8,PPP2CA,CSNK1A1,ARRB2,WNT9A,TLE2,H2BC14,AP2M1,AMER1,PRICKLE1,GNB4,GNB3,WNT5B,CSNK2A2,H4C12,VPS26A,TNKS2,GNG11,GNB2,CBY1,PSMD3,TCF4,PPP2R1A,RBBP5,CTBP2,WNT10B,PPP2R1B,SMURF1,ITPR1,XPO1,CREBBP,CXXC4,GSK3B,PSMA3,PORCN,YWHAZ,GNG13,H2BC13,ASH2L,PPP2R5A,GNAO1,AP2B1,AKT2,CALM1,BTRC,KREMEN2,CSNK2A1,WNT16,H3-3B,VPS35,SOX6,MOV10,GNG3,PSMA2,H3C13,PPP3CB,GNAT2,AKT1,PSMD1,EP300,H2AJ,PFN1,FZD6,TLE3,RAC1,GNG5,CLTA,H3C11,TLE1,CAV1,CUL3,DKK4,WNT9B,VPS29,RBX1,CAMK2A,KAT5,CLTB,PDE6B,H2AC7,TCF7L1,LEO1,KMT2B,SMURF2,H3C12,ZRANB1,H2AC18,AGO4,TCF7,DVL2,PSMD14,HDAC1,PSMB3,GNG7,H4C16,CSNK1E,RUVBL1,TLE4,PRKCG,H2BC8,PSMB6,WIF1,CSNK2B,GNGT2,GNB5,GNG4,SOX13,H3C3,BCL9L,H2BC17,PSMB5,RHOA,FZD2,MEN1,BCL9,KLHL12,H4C3,SCRIB,WNT1,H2BC6,LEF1,RAC3,GNG12,AP2A2,H4C14,H4C8,PPP2R5B,PRKCB,H4C9,AGO2,H3-3A,H3C15,CTNNBIP1,H2BC11,GNG2,H3C14,NLK,RSPO3,CTBP1,WNT3,PSMD6,DPY30,LGR6,H3C8,H4C15,HECW1,PSMA4,H4C13,H3C2,H2BC9,ZNRF3,FRAT1,H2AC14,MAP3K7,SMARCA4,CCDC88C,H2AC20,PSMB4,H2AC6,PSMA7,RSPO4,H4C11,H2BC5,CTNNB1,PSMD2,UBB,LRP6,PSMC1,PSMB1,WNT10A,CDC73	REACTOME_SIGNALING_BY_WNT	development_Notch_TGF_WNT	.	False	interpretable_FDR025
REACTOME	REACTOME_HCMV_EARLY_EVENTS	HCMV Early Events	133	-0.361672736319227	-0.3306090314323711	-0.288599693318162	-0.3775563959824314	0.9999933438109986	6.656465376233825e-06	6.656465376233825e-06	0.00012171822402256135	down_in_late	TUBB3,TPR,H2BC26,RANBP2,NUP107,H2BC4,H3C7,H2AC19,H2BC14,NUP58,POM121C,TUBB2A,H2AC25,TUBA1C,H4C12,NUP62,NUP210,NUP160,NUP93,TUBA1A,GPS2,H2AC17,NDC1,H2BC13,NUP88,H2AC15,TBL1X,POM121,H2AC16,RAE1,TUBA8,SEC13,TUBA1B,H3C13,NUP37,NUP153,H3C11,TUBB4B,NUP85,DYNLL1,H2AC7,NUP133,TUBA4B,TUBB4A,H3C12,NUP155,H2AC18,NUP98,ITGB1,H2BC18,H4C16,SUZ12,H2BC8,H3C3,H2BC17,TBL1XR1,RBBP7,NCOR2,H4C3,DYNC1LI1,DYNC1H1,HDAC3,DYNC1LI2,NUP42,H2BC6,H2AC11,NCOR1,TUBB6,SEH1L,H4C14,H4C8,NUP205,H4C9,H3C15,H2BC11,H3C14,NUP43	REACTOME_HCMV_EARLY_EVENTS	other	.	False	interpretable_FDR025
REACTOME	REACTOME_HATS_ACETYLATE_HISTONES	HATs acetylate histones	139	-0.3598245283821834	-0.29731551047049	-0.320421978560291	-0.3407292928683474	0.9999927567678802	7.243525133724756e-06	7.243525133724756e-06	0.0001307549152344161	down_in_late	TADA2B,ELP5,MSL1,NCOA1,H2BC26,MBIP,H2BC4,H3C7,H2AC19,H2BC14,NCOA2,H2AC25,SUPT7L,H4C12,ENY2,BRPF3,TADA3,ATXN7L3,KANSL2,CLOCK,CREBBP,ACTB,SGF29,USP22,TAF9,H2AC17,H2BC13,HCFC1,MEAF6,ELP3,H2AC15,ELP6,H2AC16,BRD8,YEATS2,JADE1,H3C13,YEATS4,MORF4L2,MRGBP,KAT14,EP300,EP400,H3C11,SAP130,OGT,KAT5,KAT7,H2AC7,VPS72,H3C12,H2AC18,H2BC18,H4C16,RUVBL1,H2BC8,MSL3,TADA2A,H3C3,PAX3,H2BC17,RBBP7,H4C3,MCRS1,H2BC6,TADA1,H2AC11,BRPF1,TAF12,H4C14,H4C8,H4C9,KANSL1,H3C15,TAF6L,H2BC11,RUVBL2,H3C14,H3C8,H2AC13,H4C15,H4C13,H3C2,KAT8,H2BC9,TAF10,ELP4,H2AC14,H2AC21,H2AC20,H2AC6,H4C11,H2BC5,JADE3,ING3	REACTOME_HATS_ACETYLATE_HISTONES	other	.	False	interpretable_FDR025
GO_BP	GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX	The binding of a peptide to the antigen binding groove of an MHC class II protein complex. [GOC:add, ISBN:0781735149, PMID:15771591]	14	-0.7436532745015868	-1.1595582846796144	-1.08438478640877	-1.294485538461274	0.9999986917480176	1.3084318701758873e-06	1.3084318701758873e-06	0.00013735808737117285	down_in_late	HLA-DQB2,HLA-DRB5,HLA-DQA2	GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX	immune_antigen_T_NK	.	False	interpretable_FDR025
REACTOME	REACTOME_MRNA_SPLICING	mRNA Splicing	211	-0.3533555132899134	-0.2489806850944862	-0.237009730400174	-0.2872644881046415	0.9999921817490676	7.818506446455255e-06	7.818506446455255e-06	0.0001376057134576125	down_in_late	BUD13,MAGOHB,SRSF11,SNRPF,RBM25,FUS,SRSF12,CACTIN,CCAR1,AQR,SF3B6,SNRNP35,HNRNPC,GPKOW,CASC3,LSM3,ISY1,SNRPD1,TFIP11,SNRPE,LSM7,NSRP1,RBM17,U2AF1,CRNKL1,ZRSR2,SRSF5,PRPF31,HSPA8,CTNNBL1,DDX23,DHX38,PRKRIP1,STEEP1,RBM5,RNF113A,TCERG1,MTREX,LENG1,HNRNPA3,RNPS1,POLR2A,ZMAT5,POLR2B,POLR2C,HNRNPA2B1,PRPF40A,PPIL4,LSM6,SNRPB,RBM8A,EFTUD2,SRRM2,SNW1,PRPF3,UPF3B,POLR2G,SRSF2,SNRPD2,PPIL1,HNRNPH1,POLR2K,PPIL3,DDX46,HNRNPL,POLR2I,PLRG1,DDX42,POLR2L,SMNDC1,SNRPN,SNRPA,PCBP1,U2SURP,RBM22,CWC22,RBM42,FAM32A,CWC27,SUGP1,PPWD1,SF3A2,DDX39B,CDC5L,BUD31,U2AF1L4,DDX41,WDR70,PRPF19,POLR2D,DHX16,CCDC12,RBM10,PRCC,SRSF7,U2AF2,SF3A1,PTBP1,SNIP1,PUF60,SF3B3,RBM7,DHX9,ACIN1,HNRNPU,FAM50A,EIF4A3,YJU2,SNRNP200,POLR2H,SNRPB2,SRRT,RNPC3,RBM39,SRSF3,PRPF8,ZMAT2,PCBP2,TXNL4A,ZNF830,SNRNP70,RBMX2,USP39,GTF2F1,SNRPA1,SNRNP48,HTATSF1,WBP11,PRPF18,ZCRB1,PPIE,MFAP1,LUC7L3,SF1,NCBP1,PNN,CWF19L2,PQBP1,SRSF9,SF3B2,DHX15,DNAJC8,SF3B5,GPATCH1	REACTOME_MRNA_SPLICING	other	.	False	interpretable_FDR025
REACTOME	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	Phosphorylation of CD3 and TCR zeta chains	21	-0.6896319109535337	-0.9397406894027706	-0.734935554378517	-1.0513377723593107	0.9999917992356828	8.201614441048115e-06	8.201614441048115e-06	0.00014256633497525611	down_in_late	PTPN22,PTPRJ,CD4,TRAV19,LCK,HLA-DQB2,HLA-DRB5,HLA-DQA2,CD247,HLA-DRB1,HLA-DQB1	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	other	.	False	interpretable_FDR025
REACTOME	REACTOME_HIV_INFECTION	HIV Infection	217	-0.3482543232015516	-0.2707482206327884	-0.288024473521757	-0.3113423042276751	0.9999916015962602	8.398673462467456e-06	8.398673462467456e-06	0.00014263133948228416	down_in_late	CHMP4C,PSMD11,PSMC4,GTF2H2,PSMD8,GTF2H5,TPR,CHMP4A,CDK7,AP2A1,ERCC2,ERCC3,SKP1,RANBP2,SUPT16H,NUP107,TBP,AP1G1,HCK,PSMA1,AP2S1,ATP6V1H,RNMT,FEN1,AP1M1,NUP58,AP2M1,VPS37D,ELOC,GTF2H4,POM121C,TAF15,NMT2,NELFA,NUP62,GTF2E2,PSMD3,TAF1,SUPT5H,NUP210,CHMP2A,GTF2E1,ARF1,NUP160,XPO1,TAF11,GTF2A1,PSMA3,POLR2A,NUP93,TAF1L,POLR2B,POLR2C,TSG101,CHMP2B,TAF5,HMGA1,TAF9,NDC1,AP1M2,NUP88,GTF2H1,POM121,POLR2G,AP2B1,GTF2H3,RAE1,BTRC,CCNT2,POLR2K,RAN,SEC13,PSMA2,ELL,PSMD1,NUP37,POLR2I,RAC1,NUP153,POLR2L,CHMP4B,VTA1,TAF3,NUP85,RBX1,NUP133,CTDP1,TAF4,ELMO1,POLR2D,NUP155,TAF7L,PSMD14,MNAT1,NUP98,CHMP3,PSMB3,TAF2,DOCK2,PSMB6,SLC25A4,XRCC4,CD4,PSMB5,LCK,NUP42,POLR2H,VPS4A,TAF9B,SLC25A5,TAF12,SEH1L,AP2A2,NUP205,VPS37C,UBAP1,TAF6,CXCR4,NUP43,TAF7,PSMD6,GTF2F1,ELOA,GTF2B,PSMA4,RCC1,CD247,TAF10,CHMP6,AP1S3,NCBP1,KPNB1,PSMB4,PACS1,PSMA7,CHMP7,PSMD2	REACTOME_HIV_INFECTION	other	.	False	interpretable_FDR025
REACTOME	REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	DNA Double-Strand Break Repair	165	-0.3655128914823468	-0.2859934995967196	-0.320421978560291	-0.3282056291085274	0.9999915923545049	8.407955381413058e-06	8.407955381413058e-06	0.00014263133948228416	down_in_late	RAD51D,RNF8,BRCA1,RIF1,LIG3,PALB2,H2BC26,H3-4,TOP3A,H2BC4,PARP1,PPP5C,H2AX,PIAS4,TP53BP1,FEN1,SLX4,ATR,H2BC14,EXO1,RAD52,POLQ,EME1,RAD9A,TDP1,EYA2,ERCC4,H4C12,KDM4B,PRKDC,XRCC3,RNF4,TP53,POLM,XRCC2,PAXIP1,CDK2,UBE2V2,H2BC13,RAD51B,RNF168,RFC1,POLD4,PARP2,EYA3,XRCC1,CCNA2,BAZ1B,EYA4,NBN,HERC2,RPA2,POLL,EME2,RPA1,POLE2,BRIP1,DCLRE1C,KAT5,CHEK1,RTEL1,FIGNL1,DNA2,POLH,BABAM1,RAD51,RFC3,SIRT6,UBE2I,H4C16,POLE,RPA3,H2BC8,SPIDR,XRCC4,H2BC17,POLD1,MDC1,H4C3,PCNA,H2BC6,TIPIN,H4C14,H4C8,H4C9,H2BC11,CLSPN,MRE11,GEN1,CHEK2,UIMC1,NSD2,H4C15,NHEJ1,H4C13,H2BC9	REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	cell_cycle_DNA_repair	.	False	interpretable_FDR025
GO_BP	GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the small ribosomal subunit. [GOC:jl, PMID:30467428]	24	-0.5978474166344167	-0.7476340192578457	-0.850713345968362	-0.8388420090415607	0.9999985630153096	1.4371350057071768e-06	1.4371350057071768e-06	0.00014779027130119312	down_in_late	RPSA2,PRKDC,RRP7BP,RPSA,RCC1L	GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	other	.	False	interpretable_FDR025
